"抓取批次","候选编号","来源编号","来源层级","地区","来源栏目","发布部门","文件标题","发布日期","命中关键词","文档类型","质量分","入库状态","建议动作","原文链接","来源列表页"
"20260427_185749","CAND-BD4599933584","SRC-N-001","国家级","全国","国家发展改革委-政策通知","国家发展改革委","关于做好2023年电力中长期合同签订履约工作的通知(发改运行〔2022〕1861号)","","中长期","HTML","56","已入库","无需重复入库","https://www.ndrc.gov.cn/xxgk/zcfb/tz/202212/t20221222_1343756.html","https://www.ndrc.gov.cn/xxgk/zcfb/tz/index_9.html"
"20260427_185749","CAND-B903E2C09B6A","SRC-N-001","国家级","全国","国家发展改革委-政策通知","国家发展改革委","关于做好发电供热企业直保煤炭中长期合同全覆盖铁路运力保障有关工作的通知(发改办运行〔2021〕750号)","","中长期","HTML","56","已入库","无需重复入库","https://www.ndrc.gov.cn/xxgk/zcfb/tz/202109/t20210929_1298125.html","https://www.ndrc.gov.cn/xxgk/zcfb/tz/index_15.html"
"20260427_185749","CAND-C2621C7DE718","SRC-N-001","国家级","全国","国家发展改革委-政策通知","国家发展改革委","关于印发《“十四五”新型储能发展实施方案》的通知(发改能源〔2022〕209号)","","新型储能","HTML","56","已入库","无需重复入库","https://www.ndrc.gov.cn/xxgk/zcfb/tz/202203/t20220321_1319772.html","https://www.ndrc.gov.cn/xxgk/zcfb/tz/index_11.html"
"20260427_185749","CAND-69BAE4E34EE3","SRC-N-001","国家级","全国","国家发展改革委-政策通知","国家发展改革委","关于建立煤电容量电价机制的通知(发改价格〔2023〕1501号)","","容量电价","HTML","56","已入库","无需重复入库","https://www.ndrc.gov.cn/xxgk/zcfb/tz/202311/t20231110_1361897.html","https://www.ndrc.gov.cn/xxgk/zcfb/tz/index_7.html"
"20260427_185749","CAND-BCED5F53818D","SRC-N-001","国家级","全国","国家发展改革委-政策通知","国家发展改革委","关于抽水蓄能电站容量电价及有关事项的通知(发改价格〔2023〕533号)","","容量电价","HTML","56","已入库","无需重复入库","https://www.ndrc.gov.cn/xxgk/zcfb/tz/202305/t20230515_1355744.html","https://www.ndrc.gov.cn/xxgk/zcfb/tz/index_8.html"
"20260427_185749","CAND-0ABCD56E4699","SRC-N-001","国家级","全国","国家发展改革委-政策通知","国家发展改革委","关于进一步推动新型储能参与电力市场和调度运用的通知(发改办运行〔2022〕475号)","","电力市场;新型储能","HTML","56","已入库","无需重复入库","https://www.ndrc.gov.cn/xxgk/zcfb/tz/202206/t20220607_1326854.html","https://www.ndrc.gov.cn/xxgk/zcfb/tz/index_10.html"
"20260427_185749","CAND-42E984C2AA42","SRC-N-001","国家级","全国","国家发展改革委-政策通知","国家发展改革委","关于进一步深化燃煤发电上网电价市场化改革的通知(发改价格〔2021〕1439号)","","上网电价","HTML","56","已入库","无需重复入库","https://www.ndrc.gov.cn/xxgk/zcfb/tz/202110/t20211012_1299461.html","https://www.ndrc.gov.cn/xxgk/zcfb/tz/index_14.html"
"20260427_185749","CAND-ABF8F264A533","SRC-MU-007","直辖市","上海","上海市发展和改革委员会-政策文件","上海市发展和改革委员会","关于印发《上海市绿色电力交易实施方案》的通知","","电力交易","HTML","54","低分候选","暂不回填","http://fgw.sh.gov.cn/fgw_ny/20241017/a747867686704cccabc12e3e46956f27.html","https://fgw.sh.gov.cn/fgw_zcwjfl/index_12.html"
"20260427_185749","CAND-570F289F2B2E","SRC-P-033","省级","内蒙古自治区","内蒙古自治区能源局-通知公告","内蒙古自治区能源局","内蒙古自治区能源局 国家能源局华北监管局 内蒙古自治区发展改革委关于蒙西电力现货市场由试运行转入正式运行的通知","","现货","HTML","54","低分候选","暂不回填","https://nyj.nmg.gov.cn/slh/tz/202502/t20250224_2671670.html","https://nyj.nmg.gov.cn/slh/tz/index_23.html"
"20260427_185749","CAND-B80AED659E0D","SRC-P-002","省级","广东","广东省能源局-通知公告","广东省能源局","广东省能源局 国家能源局南方监管局关于2025年电力市场交易有关事项的通知11-22","","电力市场","HTML","54","低分候选","暂不回填","https://drc.gd.gov.cn/snyj/tzgg/content/post_4582745.html","https://drc.gd.gov.cn/snyj/tzgg/mindex_10.html"
"20260427_185749","CAND-CA3E4C4B017A","SRC-R-002","区域监管","华中区域","国家能源局华中监管局-通知公告","国家能源局派出机构","关于印发《湖北电网非统调发电企业辅助服务管理实施细则（试行）》的通知 2012-12-14","2012-12-14","实施细则;辅助服务","HTML","54","低分候选","暂不回填","https://hzj.nea.gov.cn/dtyw/tzgg/202310/t20231021_165494.html","https://hzj.nea.gov.cn/dtyw/tzgg/index_14.html"
"20260427_185749","CAND-2F839964D5AB","SRC-R-002","区域监管","华中区域","国家能源局华中监管局-通知公告","国家能源局派出机构","关于印发《湖北电网非统调发电企业辅助服务管理实施细则（试行）》的通知 2013-01-14","2013-01-14","实施细则;辅助服务","HTML","54","低分候选","暂不回填","https://hzj.nea.gov.cn/dtyw/tzgg/202310/t20231021_165495.html","https://hzj.nea.gov.cn/dtyw/tzgg/index_14.html"
"20260427_185749","CAND-AC14F2D45A01","SRC-R-003","区域监管","山东","国家能源局山东监管办公室-通知公告","国家能源局派出机构","关于印发《山东省新建电源接入电网监管暂行办法实施细则(试行)》的通知 2014-07-14","2014-07-14","实施细则","HTML","54","低分候选","暂不回填","https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110167.html","https://sdb.nea.gov.cn/dtyw/tzgg/index_22.html"
"20260427_185749","CAND-8836090C52E8","SRC-R-003","区域监管","山东","国家能源局山东监管办公室-通知公告","国家能源局派出机构","关于修订《山东省电力用户与发电企业直接交易规则》的通知 2015-12-29","2015-12-29","交易规则","HTML","54","低分候选","暂不回填","https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110249.html","https://sdb.nea.gov.cn/dtyw/tzgg/index_16.html"
"20260427_185749","CAND-BFD1FA0E18FC","SRC-R-003","区域监管","山东","国家能源局山东监管办公室-通知公告","国家能源局派出机构","关于征求《山东省电力中长期交易规则(试行)》意见的函 2017-01-20","2017-01-20","交易规则;中长期","HTML","54","低分候选","暂不回填","https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110317.html","https://sdb.nea.gov.cn/dtyw/tzgg/index_12.html"
"20260427_185749","CAND-82EA1B2BDB99","SRC-R-003","区域监管","山东","国家能源局山东监管办公室-通知公告","国家能源局派出机构","关于修订2017年电力直接交易规则的通知 2017-03-09","2017-03-09","交易规则","HTML","54","低分候选","暂不回填","https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110325.html","https://sdb.nea.gov.cn/dtyw/tzgg/index_11.html"
"20260427_185749","CAND-FA7CD9D7CDE3","SRC-R-003","区域监管","山东","国家能源局山东监管办公室-通知公告","国家能源局派出机构","山东省电力中长期交易规则(试行) 2017-07-18","2017-07-18","交易规则;中长期","HTML","54","低分候选","暂不回填","https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110345.html","https://sdb.nea.gov.cn/dtyw/tzgg/index_10.html"
"20260427_185749","CAND-AF442ABFE33E","SRC-R-003","区域监管","山东","国家能源局山东监管办公室-通知公告","国家能源局派出机构","关于印发《山东省电力市场监管办法（试行）》的通知 2017-12-08","2017-12-08","电力市场;市场监管","HTML","54","低分候选","暂不回填","https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110352.html","https://sdb.nea.gov.cn/dtyw/tzgg/index_10.html"
"20260427_185749","CAND-F67E0AF46B18","SRC-R-003","区域监管","山东","国家能源局山东监管办公室-通知公告","国家能源局派出机构","山东能源监管办关于征求风电场并网管理运行管理实施细则修订意见的通知 2019-04-10","2019-04-10","实施细则","HTML","54","低分候选","暂不回填","https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110394.html","https://sdb.nea.gov.cn/dtyw/tzgg/index_7.html"
"20260427_185749","CAND-A765E1CC441B","SRC-R-002","区域监管","华中区域","国家能源局华中监管局-通知公告","国家能源局派出机构","国家能源局华中监管局关于印发《华中区域并网发电厂辅助服务管理实施细则》和《华... 2020-09-07","2020-09-07","实施细则;辅助服务","HTML","54","低分候选","暂不回填","https://hzj.nea.gov.cn/dtyw/tzgg/202310/t20231021_165548.html","https://hzj.nea.gov.cn/dtyw/tzgg/index_10.html"
"20260427_185749","CAND-1F80BF6EE89A","SRC-R-006","区域监管","西北区域","国家能源局西北监管局-通知公告","国家能源局派出机构","关于征求《青海省电力中长期交易规则（征求意见稿）》意见建议的通知 2021-03-24","2021-03-24","交易规则;中长期","HTML","54","低分候选","暂不回填","https://xbj.nea.gov.cn/dtyw/tzgg/202310/t20231013_147548.html","https://xbj.nea.gov.cn/dtyw/tzgg/index_19.html"
"20260427_185749","CAND-3B8E9D713263","SRC-R-006","区域监管","西北区域","国家能源局西北监管局-通知公告","国家能源局派出机构","关于征求《宁夏电力辅助服务市场运营规则（征求意见稿）》意见建议的通知 2021-05-06","2021-05-06","运营规则;辅助服务","HTML","54","低分候选","暂不回填","https://xbj.nea.gov.cn/dtyw/tzgg/202310/t20231013_147550.html","https://xbj.nea.gov.cn/dtyw/tzgg/index_18.html"
"20260427_185749","CAND-5CC91A59CDBF","SRC-R-004","区域监管","华北区域","国家能源局华北监管局-通知公告","国家能源局派出机构","华北能源监管局关于征求并网主体并网运行管理规定和电力系统辅助服务管理办法意见... 2021-09-06","2021-09-06","辅助服务","HTML","54","低分候选","暂不回填","https://hbj.nea.gov.cn/dtyw/tzgg/202309/t20230925_120323.html","https://hbj.nea.gov.cn/dtyw/tzgg/index_23.html"
"20260427_185749","CAND-C561726DF713","SRC-R-002","区域监管","华中区域","国家能源局华中监管局-通知公告","国家能源局派出机构","国家能源局华中监管局 西藏自治区能源局关于印发《西藏自治区电力中长期交易实施细... 2021-09-10","2021-09-10","中长期","HTML","54","低分候选","暂不回填","https://hzj.nea.gov.cn/dtyw/tzgg/202310/t20231021_165562.html","https://hzj.nea.gov.cn/dtyw/tzgg/index_9.html"
"20260427_185749","CAND-15793195964A","SRC-R-006","区域监管","西北区域","国家能源局西北监管局-通知公告","国家能源局派出机构","关于公开征求《宁夏回族自治区电力中长期交易规则（征求意见稿）》意见建议的通知 2021-12-01","2021-12-01","交易规则;中长期","HTML","54","低分候选","暂不回填","https://xbj.nea.gov.cn/dtyw/tzgg/202310/t20231013_147567.html","https://xbj.nea.gov.cn/dtyw/tzgg/index_17.html"
"20260427_185749","CAND-60DC1E280BD2","SRC-R-006","区域监管","西北区域","国家能源局西北监管局-通知公告","国家能源局派出机构","关于公开征求《陕西省电力中长期交易规则（征求意见稿）》意见建议的通知 2021-12-01","2021-12-01","交易规则;中长期","HTML","54","低分候选","暂不回填","https://xbj.nea.gov.cn/dtyw/tzgg/202310/t20231013_147568.html","https://xbj.nea.gov.cn/dtyw/tzgg/index_17.html"
"20260427_185749","CAND-10954479ADD0","SRC-MU-005","直辖市","天津","天津市工业和信息化局-委局文件","天津市工业和信息化局","市工业和信息化局关于做好天津市2022年电力市场化交易工作的通知2021-12-20","2021-12-20","电力市场;市场化交易","HTML","54","低分候选","暂不回填","https://gyxxh.tj.gov.cn/ZWGK4147/ZCWJ6355/wjwj/202112/t20211220_5755278.html","https://gyxxh.tj.gov.cn/ZWGK4147/ZCWJ6355/wjwj/index_14.html"
"20260427_185749","CAND-01D571914751","SRC-R-001","区域监管","南方区域","国家能源局南方监管局-通知公示","国家能源局派出机构","关于发布广西统调电厂2022年1-6月份并网运行考核及辅助服务补偿结果的通知 2022-12-09","2022-01-06","辅助服务","HTML","54","低分候选","暂不回填","https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245818.html","https://nfj.nea.gov.cn/xwzx/tzgg/index_20.html"
"20260427_185749","CAND-72B6C0B0DAF7","SRC-R-006","区域监管","西北区域","国家能源局西北监管局-通知公告","国家能源局派出机构","关于公开征求《西北区域省间调峰辅助服务市场运营规则》补充修订条款（征求意见稿... 2022-03-02","2022-03-02","运营规则;辅助服务;调峰;省间","HTML","54","低分候选","暂不回填","https://xbj.nea.gov.cn/dtyw/tzgg/202310/t20231013_147575.html","https://xbj.nea.gov.cn/dtyw/tzgg/index_17.html"
"20260427_185749","CAND-37814089718F","SRC-R-006","区域监管","西北区域","国家能源局西北监管局-通知公告","国家能源局派出机构","国家能源局西北监管局 宁夏回族自治区发展改革委 关于印发《宁夏电力辅助服务市场... 2022-03-22","2022-03-22","辅助服务","HTML","54","低分候选","暂不回填","https://xbj.nea.gov.cn/dtyw/tzgg/202310/t20231013_147576.html","https://xbj.nea.gov.cn/dtyw/tzgg/index_17.html"
"20260427_185749","CAND-3870171AA12C","SRC-R-001","区域监管","南方区域","国家能源局南方监管局-通知公示","国家能源局派出机构","关于发布海南统调电厂2022年1月并网运行考核及辅助服务补偿结果的通知 2022-04-18","2022-04-18","辅助服务","HTML","54","低分候选","暂不回填","https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245759.html","https://nfj.nea.gov.cn/xwzx/tzgg/index_24.html"
"20260427_185749","CAND-3381A48EFB87","SRC-R-003","区域监管","山东","国家能源局山东监管办公室-通知公告","国家能源局派出机构","关于征求《山东电网地方公用电厂并网运行管理实施细则》意见的通知 2022-05-05","2022-05-05","实施细则","HTML","54","低分候选","暂不回填","https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110465.html","https://sdb.nea.gov.cn/dtyw/tzgg/index_2.html"
"20260427_185749","CAND-1E9DBD66C04F","SRC-R-006","区域监管","西北区域","国家能源局西北监管局-通知公告","国家能源局派出机构","西北监能市场〔2019〕28号-国家能源局西北监管局关于印发《青海电力辅助服务市场运... 2022-05-07","2022-05-07","辅助服务","HTML","54","低分候选","暂不回填","https://xbj.nea.gov.cn/dtyw/tzgg/202310/t20231013_147578.html","https://xbj.nea.gov.cn/dtyw/tzgg/index_17.html"
"20260427_185749","CAND-5F651E74796E","SRC-R-006","区域监管","西北区域","国家能源局西北监管局-通知公告","国家能源局派出机构","西北监能市场〔2020〕8号-国家能源局西北监管局关于印发《西北区域省间调峰辅助服... 2022-05-07","2022-05-07","调峰;省间","HTML","54","低分候选","暂不回填","https://xbj.nea.gov.cn/dtyw/tzgg/202310/t20231013_147579.html","https://xbj.nea.gov.cn/dtyw/tzgg/index_17.html"
"20260427_185749","CAND-0D08E06BCC68","SRC-R-001","区域监管","南方区域","国家能源局南方监管局-通知公示","国家能源局派出机构","关于发布海南统调电厂2022年2月并网运行考核及辅助服务补偿结果的通知 2022-05-19","2022-05-19","辅助服务","HTML","54","低分候选","暂不回填","https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245764.html","https://nfj.nea.gov.cn/xwzx/tzgg/index_24.html"
"20260427_185749","CAND-FBC92E0EBE9E","SRC-R-001","区域监管","南方区域","国家能源局南方监管局-通知公示","国家能源局派出机构","关于公开征求《南方（以广东起步）电力现货市场省间送电偏差处理办法（征求意见稿... 2022-05-26","2022-05-26","现货;省间","HTML","54","低分候选","暂不回填","https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245768.html","https://nfj.nea.gov.cn/xwzx/tzgg/index_24.html"
"20260427_185749","CAND-2F58DC628979","SRC-R-001","区域监管","南方区域","国家能源局南方监管局-通知公示","国家能源局派出机构","关于发布海南统调电厂2022年3月并网运行考核及辅助服务补偿结果的通知 2022-06-07","2022-06-07","辅助服务","HTML","54","低分候选","暂不回填","https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245771.html","https://nfj.nea.gov.cn/xwzx/tzgg/index_23.html"
"20260427_185749","CAND-0FBB03FA6C2C","SRC-R-001","区域监管","南方区域","国家能源局南方监管局-通知公示","国家能源局派出机构","关于印发《南方区域电力并网运行管理实施细则》《南方区域电力辅助服务管理实施细... 2022-06-13","2022-06-13","实施细则;辅助服务","HTML","54","低分候选","暂不回填","https://nfj.nea.gov.cn/xwzx/tzgg/202310/t20231009_140145.html","https://nfj.nea.gov.cn/xwzx/tzgg/index_23.html"
"20260427_185749","CAND-0091704D9DB6","SRC-R-002","区域监管","华中区域","国家能源局华中监管局-通知公告","国家能源局派出机构","华中能源监管局关于《湖北电力调频辅助服务市场交易规则（征求意见稿）》公开征求... 2022-06-13","2022-06-13","交易规则;辅助服务;调频","HTML","54","低分候选","暂不回填","https://hzj.nea.gov.cn/dtyw/tzgg/202310/t20231021_165586.html","https://hzj.nea.gov.cn/dtyw/tzgg/index_8.html"
"20260427_185749","CAND-D5309C86BF3A","SRC-R-002","区域监管","华中区域","国家能源局华中监管局-通知公告","国家能源局派出机构","华中能源监管局关于《江西电力调频辅助服务市场交易规则（征求意见稿）》公开征求... 2022-06-24","2022-06-24","交易规则;辅助服务;调频","HTML","54","低分候选","暂不回填","https://hzj.nea.gov.cn/dtyw/tzgg/202310/t20231021_165587.html","https://hzj.nea.gov.cn/dtyw/tzgg/index_7.html"
"20260427_185749","CAND-D01D2E5D8AEF","SRC-R-002","区域监管","华中区域","国家能源局华中监管局-通知公告","国家能源局派出机构","华中能源监管局关于《重庆电力调频辅助服务市场交易规则（征求意见稿）》公开征求... 2022-06-28","2022-06-28","交易规则;辅助服务;调频","HTML","54","低分候选","暂不回填","https://hzj.nea.gov.cn/dtyw/tzgg/202310/t20231021_165588.html","https://hzj.nea.gov.cn/dtyw/tzgg/index_7.html"
"20260427_185749","CAND-B3BC33834641","SRC-R-001","区域监管","南方区域","国家能源局南方监管局-通知公示","国家能源局派出机构","关于发布海南统调电厂2022年4月并网运行考核及辅助服务补偿结果的通知 2022-07-13","2022-07-13","辅助服务","HTML","54","低分候选","暂不回填","https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245782.html","https://nfj.nea.gov.cn/xwzx/tzgg/index_23.html"
"20260427_185749","CAND-EBE841CE7F71","SRC-R-001","区域监管","南方区域","国家能源局南方监管局-通知公示","国家能源局派出机构","关于发布海南统调电厂2022年5月并网运行考核及辅助服务补偿结果的通知 2022-07-21","2022-07-21","辅助服务","HTML","54","低分候选","暂不回填","https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245786.html","https://nfj.nea.gov.cn/xwzx/tzgg/index_22.html"
"20260427_185749","CAND-C6AA8B426925","SRC-R-001","区域监管","南方区域","国家能源局南方监管局-通知公示","国家能源局派出机构","关于发布海南统调电厂2022年8-12月份并网运行考核及辅助服务补偿结果的通知 2023-05-31","2022-08-12","辅助服务","HTML","54","低分候选","暂不回填","https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245865.html","https://nfj.nea.gov.cn/xwzx/tzgg/index_17.html"
"20260427_185749","CAND-072C8D71929B","SRC-R-001","区域监管","南方区域","国家能源局南方监管局-通知公示","国家能源局派出机构","关于发布海南统调电厂2022年6月并网运行考核及辅助服务补偿结果的通知 2022-08-29","2022-08-29","辅助服务","HTML","54","低分候选","暂不回填","https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245795.html","https://nfj.nea.gov.cn/xwzx/tzgg/index_22.html"
"20260427_185749","CAND-503476819A1A","SRC-R-001","区域监管","南方区域","国家能源局南方监管局-通知公示","国家能源局派出机构","关于发布海南统调电厂2022年6月并网运行考核及辅助服务补偿结果的通知 2022-09-02","2022-09-02","辅助服务","HTML","54","低分候选","暂不回填","https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245797.html","https://nfj.nea.gov.cn/xwzx/tzgg/index_22.html"
"20260427_185749","CAND-33906B4379A3","SRC-R-001","区域监管","南方区域","国家能源局南方监管局-通知公示","国家能源局派出机构","关于发布海南统调电厂2022年7月并网运行考核及辅助服务补偿结果的通知 2022-10-11","2022-10-11","辅助服务","HTML","54","低分候选","暂不回填","https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245805.html","https://nfj.nea.gov.cn/xwzx/tzgg/index_21.html"
"20260427_185749","CAND-C4764B737CCF","SRC-R-006","区域监管","西北区域","国家能源局西北监管局-通知公告","国家能源局派出机构","关于公开征求《西北区域备用辅助服务市场运营规则（征求意见稿）》意见建议的通知 2022-10-17","2022-10-17","运营规则;辅助服务;备用","HTML","54","低分候选","暂不回填","https://xbj.nea.gov.cn/dtyw/tzgg/202310/t20231013_147592.html","https://xbj.nea.gov.cn/dtyw/tzgg/index_16.html"
"20260427_185749","CAND-9B8545D7E5D8","SRC-R-002","区域监管","华中区域","国家能源局华中监管局-通知公告","国家能源局派出机构","华中能源监管局关于《重庆市电力中长期 交易规则（现货）（征求意见稿）》公开征求... 2022-11-04","2022-11-04","交易规则;中长期;现货","HTML","54","低分候选","暂不回填","https://hzj.nea.gov.cn/dtyw/tzgg/202310/t20231021_165599.html","https://hzj.nea.gov.cn/dtyw/tzgg/index_7.html"
"20260427_185749","CAND-DEF04B1A766F","SRC-MU-005","直辖市","天津","天津市工业和信息化局-委局文件","天津市工业和信息化局","市工业和信息化局关于做好天津市2023年电力市场化交易工作的通知2022-11-16","2022-11-16","电力市场;市场化交易","HTML","54","低分候选","暂不回填","https://gyxxh.tj.gov.cn/ZWGK4147/ZCWJ6355/wjwj/202211/t20221116_6035225.html","https://gyxxh.tj.gov.cn/ZWGK4147/ZCWJ6355/wjwj/index_11.html"
"20260427_185749","CAND-CAD46F10C376","SRC-R-001","区域监管","南方区域","国家能源局南方监管局-通知公示","国家能源局派出机构","关于发布南网总调直调电厂2022年8月并网运行考核及辅助服务补偿结果的通知 2022-12-09","2022-12-09","辅助服务","HTML","54","低分候选","暂不回填","https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245820.html","https://nfj.nea.gov.cn/xwzx/tzgg/index_20.html"
"20260427_185749","CAND-96F19F92B2F0","SRC-R-001","区域监管","南方区域","国家能源局南方监管局-通知公示","国家能源局派出机构","关于发布广西统调电厂2022年7月份并网运行考核及辅助服务补偿结果的通知 2022-12-09","2022-12-09","辅助服务","HTML","54","低分候选","暂不回填","https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245819.html","https://nfj.nea.gov.cn/xwzx/tzgg/index_20.html"
"20260427_185749","CAND-F2A32456990F","SRC-R-001","区域监管","南方区域","国家能源局南方监管局-通知公示","国家能源局派出机构","关于发布南网总调直调电厂2022年10月并网运行考核及辅助服务补偿结果的通知 2023-01-16","2023-01-16","辅助服务","HTML","54","低分候选","暂不回填","https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245829.html","https://nfj.nea.gov.cn/xwzx/tzgg/index_19.html"
"20260427_185749","CAND-E54FFAFD4EFF","SRC-R-001","区域监管","南方区域","国家能源局南方监管局-通知公示","国家能源局派出机构","关于发布南网总调直调电厂2022年9月并网运行考核及辅助服务补偿结果的通知 2023-01-16","2023-01-16","辅助服务","HTML","54","低分候选","暂不回填","https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245828.html","https://nfj.nea.gov.cn/xwzx/tzgg/index_19.html"
"20260427_185749","CAND-53BCB0C8628E","SRC-R-001","区域监管","南方区域","国家能源局南方监管局-通知公示","国家能源局派出机构","关于发布广东统调电厂2022年10月并网运行考核及辅助服务补偿结果的通知 2023-01-16","2023-01-16","辅助服务","HTML","54","低分候选","暂不回填","https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245827.html","https://nfj.nea.gov.cn/xwzx/tzgg/index_20.html"
"20260427_185749","CAND-D4F41D951A0E","SRC-R-001","区域监管","南方区域","国家能源局南方监管局-通知公示","国家能源局派出机构","关于发布广西统调电厂2022年10月份并网运行考核及辅助服务补偿结果的通知 2023-01-16","2023-01-16","辅助服务","HTML","54","低分候选","暂不回填","https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245832.html","https://nfj.nea.gov.cn/xwzx/tzgg/index_19.html"
"20260427_185749","CAND-5B3AF44AD800","SRC-R-001","区域监管","南方区域","国家能源局南方监管局-通知公示","国家能源局派出机构","关于发布广西统调电厂2022年8月份并网运行考核及辅助服务补偿结果的通知 2023-01-16","2023-01-16","辅助服务","HTML","54","低分候选","暂不回填","https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245830.html","https://nfj.nea.gov.cn/xwzx/tzgg/index_19.html"
"20260427_185749","CAND-AEC4A82E6B49","SRC-R-001","区域监管","南方区域","国家能源局南方监管局-通知公示","国家能源局派出机构","关于发布广西统调电厂2022年9月份并网运行考核及辅助服务补偿结果的通知 2023-01-16","2023-01-16","辅助服务","HTML","54","低分候选","暂不回填","https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245831.html","https://nfj.nea.gov.cn/xwzx/tzgg/index_19.html"
"20260427_185749","CAND-8436DCE0238C","SRC-R-001","区域监管","南方区域","国家能源局南方监管局-通知公示","国家能源局派出机构","关于发布南网总调直调电厂2022年11月并网运行考核及辅助服务补偿结果的通知 2023-02-07","2023-02-07","辅助服务","HTML","54","低分候选","暂不回填","https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245837.html","https://nfj.nea.gov.cn/xwzx/tzgg/index_19.html"
"20260427_185749","CAND-E5A98A240B9E","SRC-R-001","区域监管","南方区域","国家能源局南方监管局-通知公示","国家能源局派出机构","关于发布广东统调电厂2022年11月并网运行考核及辅助服务补偿结果的通知 2023-02-07","2023-02-07","辅助服务","HTML","54","低分候选","暂不回填","https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245836.html","https://nfj.nea.gov.cn/xwzx/tzgg/index_19.html"
"20260427_185749","CAND-5B5B62B35C27","SRC-R-001","区域监管","南方区域","国家能源局南方监管局-通知公示","国家能源局派出机构","关于发布广西统调电厂2022年11月份并网运行考核及辅助服务补偿结果的通知 2023-02-08","2023-02-08","辅助服务","HTML","54","低分候选","暂不回填","https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245838.html","https://nfj.nea.gov.cn/xwzx/tzgg/index_19.html"
"20260427_185749","CAND-AE417357E7EA","SRC-R-001","区域监管","南方区域","国家能源局南方监管局-通知公示","国家能源局派出机构","关于发布南网总调直调电厂2022年12月并网运行考核及辅助服务补偿结果的通知 2023-02-21","2023-02-21","辅助服务","HTML","54","低分候选","暂不回填","https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245843.html","https://nfj.nea.gov.cn/xwzx/tzgg/index_18.html"
"20260427_185749","CAND-596B7F13E5FB","SRC-R-001","区域监管","南方区域","国家能源局南方监管局-通知公示","国家能源局派出机构","关于发布广东统调电厂2022年12月并网运行考核及辅助服务补偿结果的通知 2023-02-21","2023-02-21","辅助服务","HTML","54","低分候选","暂不回填","https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245842.html","https://nfj.nea.gov.cn/xwzx/tzgg/index_19.html"
"20260427_185749","CAND-459EDE4CCA07","SRC-R-001","区域监管","南方区域","国家能源局南方监管局-通知公示","国家能源局派出机构","关于发布广西统调电厂2022年12月份并网运行考核及辅助服务补偿结果的通知 2023-03-06","2023-03-06","辅助服务","HTML","54","低分候选","暂不回填","https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245846.html","https://nfj.nea.gov.cn/xwzx/tzgg/index_18.html"
"20260427_185749","CAND-78300F9B85A0","SRC-R-001","区域监管","南方区域","国家能源局南方监管局-通知公示","国家能源局派出机构","2023年1月海南电力并网运行考核和辅助服务补偿费用单 2023-06-02","2023-06-02","辅助服务","HTML","54","低分候选","暂不回填","https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245873.html","https://nfj.nea.gov.cn/xwzx/tzgg/index_16.html"
"20260427_185749","CAND-74392583A75E","SRC-R-001","区域监管","南方区域","国家能源局南方监管局-通知公示","国家能源局派出机构","2023年2月海南电力并网运行考核和辅助服务补偿费用单 2023-06-02","2023-06-02","辅助服务","HTML","54","低分候选","暂不回填","https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245872.html","https://nfj.nea.gov.cn/xwzx/tzgg/index_16.html"
